genome_1,genome_2,species,comparison,snp_distance,diff_sites,valid_sites
GCF_002996105.1_ASM299610v1,GCF_030444985.1_ASM3044498v1,Borreliella burgdorferi,Intra-species,0.005377005627068143,4064,755811
GCF_002996105.1_ASM299610v1,GCF_002997105.1_ASM299710v1,Borreliella burgdorferi,Intra-species,0.004614690539222885,3488,755847
GCF_002996105.1_ASM299610v1,GCF_002997045.1_ASM299704v1,Borreliella burgdorferi,Intra-species,0.004618806254903595,3491,755823
GCF_002996105.1_ASM299610v1,GCF_003367295.1_ASM336729v1,Borreliella burgdorferi,Intra-species,0.006008599584966201,4543,756083
GCF_002996105.1_ASM299610v1,GCF_002151485.1_ASM215148v1,Borreliella burgdorferi,Intra-species,0.005369824818079294,4052,754587
GCF_002996105.1_ASM299610v1,GCF_002996365.1_ASM299636v1,Borreliella burgdorferi,Intra-species,0.0046142509977920914,3488,755919
GCF_002996105.1_ASM299610v1,GCF_002995985.1_ASM299598v1,Borreliella burgdorferi,Intra-species,7.933517126480097e-06,6,756285
GCF_002996105.1_ASM299610v1,GCF_002996405.1_ASM299640v1,Borreliella burgdorferi,Intra-species,0.005322159971643362,4024,756084
GCF_002996105.1_ASM299610v1,GCF_002996395.1_ASM299639v1,Borreliella burgdorferi,Intra-species,0.005289031411396156,3998,755904
GCF_002996105.1_ASM299610v1,GCF_002996645.1_ASM299664v1,Borreliella burgdorferi,Intra-species,0.005948476512907321,4498,756160
GCF_002996105.1_ASM299610v1,GCF_002996545.1_ASM299654v1,Borreliella burgdorferi,Intra-species,0.005689108287500364,4301,756006
GCF_002996105.1_ASM299610v1,GCF_051054285.1_ASM5105428v1,Borreliella burgdorferi,Intra-species,0.005542577311678038,4190,755966
GCF_002996105.1_ASM299610v1,GCF_002996475.1_ASM299647v1,Borreliella burgdorferi,Intra-species,0.005345648692220507,4042,756129
GCF_002996105.1_ASM299610v1,GCF_051054485.1_ASM5105448v1,Borreliella burgdorferi,Intra-species,0.005449338757958537,4116,755321
GCF_002996105.1_ASM299610v1,GCF_024662155.1_ASM2466215v1,Borreliella burgdorferi,Intra-species,0.00542060252132734,4099,756189
GCF_002996105.1_ASM299610v1,GCF_032595535.1_ASM3259553v1,Borreliella burgdorferi,Intra-species,0.00601719467102197,4480,744533
GCF_002996105.1_ASM299610v1,GCF_002997145.1_ASM299714v1,Borreliella burgdorferi,Intra-species,0.0059603551086207605,4507,756163
GCF_002996105.1_ASM299610v1,GCF_002996465.1_ASM299646v1,Borreliella burgdorferi,Intra-species,0.004566499986771437,3452,755940
GCF_002996105.1_ASM299610v1,GCF_002997265.1_ASM299726v1,Borreliella burgdorferi,Intra-species,0.005941864155734236,4493,756160
GCF_002996105.1_ASM299610v1,GCF_002996245.1_ASM299624v1,Borreliella burgdorferi,Intra-species,0.004633984048935295,3503,755937
GCF_002996105.1_ASM299610v1,GCF_000166635.1_ASM16663v1,Borreliella burgdorferi,Intra-species,0.004632631403445164,3501,755726
GCF_002996105.1_ASM299610v1,GCF_002996485.1_ASM299648v1,Borreliella burgdorferi,Intra-species,0.004634850048969004,3502,755580
GCF_002996105.1_ASM299610v1,GCF_000021405.1_ASM2140v1,Borreliella burgdorferi,Intra-species,0.005583707279740159,4217,755233
GCF_002996105.1_ASM299610v1,GCF_002995885.1_ASM299588v1,Borreliella burgdorferi,Intra-species,0.005450081486655238,4120,755952
GCF_002996105.1_ASM299610v1,GCF_000444465.1_ASM44446v1,Borreliella burgdorferi,Intra-species,0.005362649861216854,4036,752613
GCF_002996105.1_ASM299610v1,GCF_002996925.1_ASM299692v1,Borreliella burgdorferi,Intra-species,0.004636574570141254,3505,755946
GCF_002996105.1_ASM299610v1,GCF_051054355.1_ASM5105435v1,Borreliella burgdorferi,Intra-species,0.005726064442039474,4328,755842
GCF_002996105.1_ASM299610v1,GCF_002996025.1_ASM299602v1,Borreliella burgdorferi,Intra-species,0.005730098094200061,4332,756008
GCF_002996105.1_ASM299610v1,GCF_002996285.1_ASM299628v1,Borreliella burgdorferi,Intra-species,0.0001877867218918322,142,756177
GCF_002996105.1_ASM299610v1,GCF_002997285.1_ASM299728v1,Borreliella burgdorferi,Intra-species,0.005327133333068828,4028,756129
GCF_002996105.1_ASM299610v1,GCF_002151505.1_ASM215150v1,Borreliella burgdorferi,Intra-species,0.005354917076191459,4047,755754
GCF_002996105.1_ASM299610v1,GCF_002996585.1_ASM299658v1,Borreliella burgdorferi,Intra-species,0.00545238388062149,4123,756183
GCF_002996105.1_ASM299610v1,GCF_002996705.1_ASM299670v1,Borreliella burgdorferi,Intra-species,0.005356278484159964,4050,756122
GCF_002996105.1_ASM299610v1,GCF_040790805.1_ASM4079080v1,Borreliella burgdorferi,Intra-species,0.005374853590951357,4052,753881
GCF_002996105.1_ASM299610v1,GCF_040268345.1_ASM4026834v1,Borreliella burgdorferi,Intra-species,0.005556820106716355,4199,755648
GCF_002996105.1_ASM299610v1,GCF_002996685.1_ASM299668v1,Borreliella burgdorferi,Intra-species,0.004639275495180154,3507,755937
GCF_002996105.1_ASM299610v1,GCF_002996865.1_ASM299686v1,Borreliella burgdorferi,Intra-species,0.0046312648075465404,3501,755949
GCF_002996105.1_ASM299610v1,GCF_002996005.1_ASM299600v1,Borreliella burgdorferi,Intra-species,0.0051087494278782685,3862,755958
GCF_002996105.1_ASM299610v1,GCF_030440345.1_ASM3044034v2,Borreliella burgdorferi,Intra-species,0.005573020863103744,4212,755784
GCF_002996105.1_ASM299610v1,GCF_002996165.1_ASM299616v1,Borreliella burgdorferi,Intra-species,0.005973548171237306,4517,756167
GCF_002996105.1_ASM299610v1,GCF_030439625.1_ASM3043962v2,Borreliella burgdorferi,Intra-species,0.005321541791700406,4022,755796
GCF_002996105.1_ASM299610v1,GCF_002997245.1_ASM299724v1,Borreliella burgdorferi,Intra-species,0.005943186627168853,4494,756160
GCF_002996105.1_ASM299610v1,GCF_002996385.1_ASM299638v1,Borreliella burgdorferi,Intra-species,0.005076665991894799,3837,755811
GCF_002996105.1_ASM299610v1,GCF_051054405.1_ASM5105440v1,Borreliella burgdorferi,Intra-species,0.005417232753158068,4095,755921
GCF_002996105.1_ASM299610v1,GCF_051054305.1_ASM5105430v1,Borreliella burgdorferi,Intra-species,3.967251659964215e-06,3,756191
GCF_002996105.1_ASM299610v1,GCF_040790795.1_ASM4079079v1,Borreliella burgdorferi,Intra-species,0.005584616810795778,4217,755110
GCF_002996105.1_ASM299610v1,GCF_032595375.1_ASM3259537v2,Borreliella burgdorferi,Intra-species,0.005643094164166352,4260,754905
GCF_002996105.1_ASM299610v1,GCF_024662175.1_ASM2466217v1,Borreliella burgdorferi,Intra-species,0.005578313380542589,4216,755784
GCF_002996105.1_ASM299610v1,GCF_030445005.1_ASM3044500v2,Borreliella burgdorferi,Intra-species,0.005324175169730417,4023,755610
GCF_002996105.1_ASM299610v1,GCF_000166655.1_ASM16665v1,Borreliella burgdorferi,Intra-species,0.00584823189602908,4418,755442
GCF_002996105.1_ASM299610v1,GCF_002997065.1_ASM299706v1,Borreliella burgdorferi,Intra-species,0.0001877867218918322,142,756177
GCF_002996105.1_ASM299610v1,GCF_051054345.1_ASM5105434v1,Borreliella burgdorferi,Intra-species,0.005503830666143636,4125,749478
GCF_002996105.1_ASM299610v1,GCF_002995865.1_ASM299586v1,Borreliella burgdorferi,Intra-species,0.005412633976579644,4092,756009
GCF_002996105.1_ASM299610v1,GCF_002997165.1_ASM299716v1,Borreliella burgdorferi,Intra-species,0.004645009360137061,3511,755865
GCF_002996105.1_ASM299610v1,GCF_040790785.1_ASM4079078v1,Borreliella burgdorferi,Intra-species,0.005941107384325634,4492,756088
GCF_002996105.1_ASM299610v1,GCF_040790745.1_ASM4079074v1,Borreliella burgdorferi,Intra-species,0.00462523782016291,3491,754772
GCF_002996105.1_ASM299610v1,GCF_002996965.1_ASM299696v1,Borreliella burgdorferi,Intra-species,0.0003042823104817318,230,755877
GCF_002996105.1_ASM299610v1,GCF_002996605.1_ASM299660v1,Borreliella burgdorferi,Intra-species,0.005752668330694434,4349,755997
GCF_002996105.1_ASM299610v1,GCF_038801875.1_ASM3880187v1,Borreliella burgdorferi,Intra-species,0.005575799916905497,4214,755766
GCF_002996105.1_ASM299610v1,GCF_002442595.2_ASM244259v2,Borreliella burgdorferi,Intra-species,0.005424569783480056,4102,756189
GCF_002996105.1_ASM299610v1,GCF_024662195.1_ASM2466219v1,Borreliella burgdorferi,Intra-species,0.005345495366084634,4019,751848
GCF_002996105.1_ASM299610v1,GCF_002996265.1_ASM299626v1,Borreliella burgdorferi,Intra-species,0.005115424453236925,3867,755949
GCF_002996105.1_ASM299610v1,GCF_002996125.1_ASM299612v1,Borreliella burgdorferi,Intra-species,0.005587109560532754,4223,755847
GCF_002996105.1_ASM299610v1,GCF_002996625.1_ASM299662v1,Borreliella burgdorferi,Intra-species,0.0054447901454060576,4116,755952
GCF_002996105.1_ASM299610v1,GCF_040790755.1_ASM4079075v1,Borreliella burgdorferi,Intra-species,0.004623778143440462,3490,754794
GCF_002996105.1_ASM299610v1,GCF_030439665.1_ASM3043966v2,Borreliella burgdorferi,Intra-species,0.005309762608371276,4014,755966
GCF_002996105.1_ASM299610v1,GCF_002995915.1_ASM299591v1,Borreliella burgdorferi,Intra-species,0.004614653907571975,3488,755853
GCF_002996105.1_ASM299610v1,GCF_040790715.1_ASM4079071v1,Borreliella burgdorferi,Intra-species,0.00546166256711365,4130,756180
GCF_002996105.1_ASM299610v1,GCF_051147265.1_ASM5114726v1,Borreliella burgdorferi,Intra-species,0.005757162057762115,4352,755928
GCF_002996105.1_ASM299610v1,GCF_002995935.1_ASM299593v1,Borreliella burgdorferi,Intra-species,0.0052801272205045165,3991,755853
GCF_002996105.1_ASM299610v1,GCF_019134655.1_ASM1913465v1,Borreliella burgdorferi,Intra-species,0.006102998182198244,4613,755858
GCF_002996105.1_ASM299610v1,GCF_032595755.1_ASM3259575v2,Borreliella burgdorferi,Intra-species,0.006072079811792551,4269,703054
GCF_002996105.1_ASM299610v1,GCF_040790775.1_ASM4079077v1,Borreliella burgdorferi,Intra-species,0.005376821250829573,4059,754907
GCF_002996105.1_ASM299610v1,GCF_032595515.1_ASM3259551v2,Borreliella burgdorferi,Intra-species,0.005463422767802515,4063,743673
GCF_002996105.1_ASM299610v1,GCF_002997205.1_ASM299720v1,Borreliella burgdorferi,Intra-species,0.0002049743980364775,155,756192
GCF_002996105.1_ASM299610v1,GCF_030445065.1_ASM3044506v2,Borreliella burgdorferi,Intra-species,0.005471246851651956,4136,755952
GCF_000008685.2_ASM868v2,GCF_002996305.1_ASM299630v1,Borreliella burgdorferi,Intra-species,0.005465192624116492,4112,752398
GCF_000008685.2_ASM868v2,GCF_040790765.1_ASM4079076v1,Borreliella burgdorferi,Intra-species,0.005015717332680882,3772,752036
GCF_000008685.2_ASM868v2,GCF_002151465.1_ASM215146v1,Borreliella burgdorferi,Intra-species,6.376237886808494e-05,48,752795
GCF_000008685.2_ASM868v2,GCF_030439605.1_ASM3043960v2,Borreliella burgdorferi,Intra-species,2.1251613794422515e-05,16,752884
GCF_000008685.2_ASM868v2,GCF_002996345.1_ASM299634v1,Borreliella burgdorferi,Intra-species,0.005465236206658231,4112,752392
GCF_000008685.2_ASM868v2,GCF_002083055.2_ASM208305v2,Borreliella burgdorferi,Intra-species,7.735746886361879e-05,58,749766
GCF_000008685.2_ASM868v2,GCF_030445025.1_ASM3044502v2,Borreliella burgdorferi,Intra-species,0.002764086542486535,2080,752509
GCF_000008685.2_ASM868v2,GCF_040819585.1_PFhe_I_PB_Ill_cons,Borreliella burgdorferi,Intra-species,0.0029653396849110597,2231,752359
GCF_000008685.2_ASM868v2,GCF_000181555.2_ASM18155v2,Borreliella burgdorferi,Intra-species,0.004750975777332729,3575,752477
GCF_000008685.2_ASM868v2,GCF_051054475.1_ASM5105447v1,Borreliella burgdorferi,Intra-species,0.005076614473734934,3819,752273
GCF_000008685.2_ASM868v2,GCF_044941625.1_ASM4494162v1,Borreliella burgdorferi,Intra-species,0.005260274723017297,3841,730190
GCF_000008685.2_ASM868v2,GCF_051054855.1_ASM5105485v1,Borreliella burgdorferi,Intra-species,0.005160798136105252,3883,752403
GCF_000008685.2_ASM868v2,GCF_002997085.1_ASM299708v1,Borreliella burgdorferi,Intra-species,0.005097776035402699,3836,752485
GCF_000008685.2_ASM868v2,GCF_030444985.1_ASM3044498v1,Borreliella burgdorferi,Intra-species,8.101822644461474e-05,61,752917
GCF_000008685.2_ASM868v2,GCF_002997105.1_ASM299710v1,Borreliella burgdorferi,Intra-species,0.005462534456497758,4110,752398
GCF_000008685.2_ASM868v2,GCF_002997045.1_ASM299704v1,Borreliella burgdorferi,Intra-species,0.005466696084660023,4113,752374
GCF_000008685.2_ASM868v2,GCF_003367295.1_ASM336729v1,Borreliella burgdorferi,Intra-species,0.00508875425170068,3830,752640
GCF_000008685.2_ASM868v2,GCF_002151485.1_ASM215148v1,Borreliella burgdorferi,Intra-species,6.784305639620344e-05,51,751735
GCF_000008685.2_ASM868v2,GCF_002996365.1_ASM299636v1,Borreliella burgdorferi,Intra-species,0.005462534456497758,4110,752398
GCF_000008685.2_ASM868v2,GCF_002995985.1_ASM299598v1,Borreliella burgdorferi,Intra-species,0.005352007102340689,4027,752428
GCF_000008685.2_ASM868v2,GCF_002996405.1_ASM299640v1,Borreliella burgdorferi,Intra-species,0.005014873159463131,3773,752362
GCF_000008685.2_ASM868v2,GCF_002996395.1_ASM299639v1,Borreliella burgdorferi,Intra-species,0.0051015456207412335,3837,752125
GCF_000008685.2_ASM868v2,GCF_002996645.1_ASM299664v1,Borreliella burgdorferi,Intra-species,0.005051478042279888,3802,752651
GCF_000008685.2_ASM868v2,GCF_002996545.1_ASM299654v1,Borreliella burgdorferi,Intra-species,0.004944988498017885,3721,752479
GCF_000008685.2_ASM868v2,GCF_051054285.1_ASM5105428v1,Borreliella burgdorferi,Intra-species,0.005221626680279054,3928,752256
GCF_000008685.2_ASM868v2,GCF_002996475.1_ASM299647v1,Borreliella burgdorferi,Intra-species,0.004643244902596841,3494,752491
GCF_000008685.2_ASM868v2,GCF_051054485.1_ASM5105448v1,Borreliella burgdorferi,Intra-species,0.0049853684490556,3748,751800
GCF_000008685.2_ASM868v2,GCF_024662155.1_ASM2466215v1,Borreliella burgdorferi,Intra-species,0.005080317656063957,3823,752512
GCF_000008685.2_ASM868v2,GCF_032595535.1_ASM3259553v1,Borreliella burgdorferi,Intra-species,0.00519775748113032,3855,741666
GCF_000008685.2_ASM868v2,GCF_002997145.1_ASM299714v1,Borreliella burgdorferi,Intra-species,0.0050620869616051995,3810,752654
GCF_000008685.2_ASM868v2,GCF_002996465.1_ASM299646v1,Borreliella burgdorferi,Intra-species,0.005440141172593595,4094,752554
GCF_000008685.2_ASM868v2,GCF_002997265.1_ASM299726v1,Borreliella burgdorferi,Intra-species,0.005047492131147105,3799,752651
GCF_000008685.2_ASM868v2,GCF_002996245.1_ASM299624v1,Borreliella burgdorferi,Intra-species,0.005460312735458545,4109,752521
GCF_000008685.2_ASM868v2,GCF_000166635.1_ASM16663v1,Borreliella burgdorferi,Intra-species,0.005458968019778292,4107,752340
GCF_000008685.2_ASM868v2,GCF_002996485.1_ASM299648v1,Borreliella burgdorferi,Intra-species,0.005462686487794372,4109,752194
GCF_000008685.2_ASM868v2,GCF_000021405.1_ASM2140v1,Borreliella burgdorferi,Intra-species,0.002900670971345733,2181,751895
GCF_000008685.2_ASM868v2,GCF_002995885.1_ASM299588v1,Borreliella burgdorferi,Intra-species,0.004755346274823652,3577,752206
GCF_000008685.2_ASM868v2,GCF_000444465.1_ASM44446v1,Borreliella burgdorferi,Intra-species,0.001021405687994432,769,752884
GCF_000008685.2_ASM868v2,GCF_002996925.1_ASM299692v1,Borreliella burgdorferi,Intra-species,0.005462905133350166,4111,752530
GCF_000008685.2_ASM868v2,GCF_051054355.1_ASM5105435v1,Borreliella burgdorferi,Intra-species,0.004977808488585324,3746,752540
GCF_000008685.2_ASM868v2,GCF_002996025.1_ASM299602v1,Borreliella burgdorferi,Intra-species,0.004981985141727513,3750,752712
GCF_000008685.2_ASM868v2,GCF_002996285.1_ASM299628v1,Borreliella burgdorferi,Intra-species,0.005423180908276465,4080,752326
GCF_000008685.2_ASM868v2,GCF_002997285.1_ASM299728v1,Borreliella burgdorferi,Intra-species,0.004649889500339539,3499,752491
GCF_000008685.2_ASM868v2,GCF_002151505.1_ASM215150v1,Borreliella burgdorferi,Intra-species,5.578504163954894e-05,42,752890
GCF_000008685.2_ASM868v2,GCF_002996585.1_ASM299658v1,Borreliella burgdorferi,Intra-species,0.004717833677092858,3550,752464
GCF_000008685.2_ASM868v2,GCF_002996705.1_ASM299670v1,Borreliella burgdorferi,Intra-species,0.005167629120984958,3890,752763
GCF_000008685.2_ASM868v2,GCF_040790805.1_ASM4079080v1,Borreliella burgdorferi,Intra-species,7.325158456495884e-05,55,750837
GCF_000008685.2_ASM868v2,GCF_040268345.1_ASM4026834v1,Borreliella burgdorferi,Intra-species,0.0028632613264317304,2154,752289
GCF_000008685.2_ASM868v2,GCF_002996685.1_ASM299668v1,Borreliella burgdorferi,Intra-species,0.005500091025908499,4139,752533
GCF_000008685.2_ASM868v2,GCF_002996865.1_ASM299686v1,Borreliella burgdorferi,Intra-species,0.0054575462170580544,4107,752536
GCF_000008685.2_ASM868v2,GCF_002996005.1_ASM299600v1,Borreliella burgdorferi,Intra-species,0.002964524041745176,2231,752566
GCF_000008685.2_ASM868v2,GCF_030440345.1_ASM3044034v2,Borreliella burgdorferi,Intra-species,0.004633204633204633,3486,752395
GCF_000008685.2_ASM868v2,GCF_002996165.1_ASM299616v1,Borreliella burgdorferi,Intra-species,0.005056745560400607,3806,752658
GCF_000008685.2_ASM868v2,GCF_030439625.1_ASM3043962v2,Borreliella burgdorferi,Intra-species,0.0026302568587369983,1979,752398
GCF_000008685.2_ASM868v2,GCF_002997245.1_ASM299724v1,Borreliella burgdorferi,Intra-species,0.005046203721542028,3798,752645
GCF_000008685.2_ASM868v2,GCF_002996385.1_ASM299638v1,Borreliella burgdorferi,Intra-species,0.002700601388842742,2032,752425
GCF_000008685.2_ASM868v2,GCF_051054405.1_ASM5105440v1,Borreliella burgdorferi,Intra-species,0.005072134363710314,3816,752346
GCF_000008685.2_ASM868v2,GCF_051054305.1_ASM5105430v1,Borreliella burgdorferi,Intra-species,0.005346847313817274,4023,752406
GCF_000008685.2_ASM868v2,GCF_040790795.1_ASM4079079v1,Borreliella burgdorferi,Intra-species,0.004644455058145491,3491,751649
GCF_000008685.2_ASM868v2,GCF_032595375.1_ASM3259537v2,Borreliella burgdorferi,Intra-species,0.0029578201278129563,2223,751567
GCF_000008685.2_ASM868v2,GCF_024662175.1_ASM2466217v1,Borreliella burgdorferi,Intra-species,0.004633204633204633,3486,752395
GCF_000008685.2_ASM868v2,GCF_030445005.1_ASM3044500v2,Borreliella burgdorferi,Intra-species,0.002629577831781466,1978,752212
GCF_000008685.2_ASM868v2,GCF_000166655.1_ASM16665v1,Borreliella burgdorferi,Intra-species,0.004582836837177632,3446,751936
GCF_000008685.2_ASM868v2,GCF_002997065.1_ASM299706v1,Borreliella burgdorferi,Intra-species,0.005423180908276465,4080,752326
GCF_000008685.2_ASM868v2,GCF_051054345.1_ASM5105434v1,Borreliella burgdorferi,Intra-species,0.002530434234845205,1888,746117
GCF_000008685.2_ASM868v2,GCF_002995865.1_ASM299586v1,Borreliella burgdorferi,Intra-species,0.005106238196309739,3842,752413
GCF_000008685.2_ASM868v2,GCF_002997165.1_ASM299716v1,Borreliella burgdorferi,Intra-species,0.005501516605568242,4139,752338
GCF_000008685.2_ASM868v2,GCF_040790785.1_ASM4079078v1,Borreliella burgdorferi,Intra-species,0.005047411657009844,3799,752663
GCF_000008685.2_ASM868v2,GCF_040790745.1_ASM4079074v1,Borreliella burgdorferi,Intra-species,0.005463411777545311,4105,751362
GCF_000008685.2_ASM868v2,GCF_002996965.1_ASM299696v1,Borreliella burgdorferi,Intra-species,0.005332741249704179,4011,752146
GCF_000008685.2_ASM868v2,GCF_002996605.1_ASM299660v1,Borreliella burgdorferi,Intra-species,0.004954271331407263,3728,752482
GCF_000008685.2_ASM868v2,GCF_038801875.1_ASM3880187v1,Borreliella burgdorferi,Intra-species,0.004633629570159744,3486,752326
GCF_000008685.2_ASM868v2,GCF_002442595.2_ASM244259v2,Borreliella burgdorferi,Intra-species,0.005087144594244404,3828,752485
GCF_000008685.2_ASM868v2,GCF_024662195.1_ASM2466219v1,Borreliella burgdorferi,Intra-species,4.0053778873767846e-06,3,748993
GCF_000008685.2_ASM868v2,GCF_002996265.1_ASM299626v1,Borreliella burgdorferi,Intra-species,0.0030013711443209116,2259,752656
GCF_000008685.2_ASM868v2,GCF_002996125.1_ASM299612v1,Borreliella burgdorferi,Intra-species,0.0046706053577718265,3514,752365
GCF_000008685.2_ASM868v2,GCF_002996625.1_ASM299662v1,Borreliella burgdorferi,Intra-species,0.004755346274823652,3577,752206
GCF_000008685.2_ASM868v2,GCF_040790755.1_ASM4079075v1,Borreliella burgdorferi,Intra-species,0.0054675500637525925,4108,751342
GCF_000008685.2_ASM868v2,GCF_030439665.1_ASM3043966v2,Borreliella burgdorferi,Intra-species,0.005104610628913014,3841,752457
GCF_000008685.2_ASM868v2,GCF_002995915.1_ASM299591v1,Borreliella burgdorferi,Intra-species,0.005480358835234334,4123,752323
GCF_000008685.2_ASM868v2,GCF_040790715.1_ASM4079071v1,Borreliella burgdorferi,Intra-species,0.004781776620062729,3598,752440
