GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_040790785.1_ASM4079078v1|NZ_CP161127.1|length=53698
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_002996705.1_ASM299670v1|NZ_PHOU01000002.1|length=54908
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_002997085.1_ASM299708v1|NZ_PHPW01000002.1|length=53899
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000002.1|length=53831
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_040790765.1_ASM4079076v1|NZ_CP161108.1|length=53667
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_002997285.1_ASM299728v1|NZ_PHQO01000002.1|length=53941
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_003367295.1_ASM336729v1|NZ_CP031397.1|length=53798
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_051054355.1_ASM5105435v1|NZ_CP147150.1|length=53829
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_002996025.1_ASM299602v1|NZ_PHOV01000002.1|length=53549
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_051054475.1_ASM5105447v1|NZ_CP147282.1|length=47323
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_051054855.1_ASM5105485v1|NZ_CP147307.1|length=54118
GCF_002996605.1_ASM299660v1|NZ_PHON01000002.1|length=54894	GCF_051147265.1_ASM5114726v1|NZ_CP147401.1|length=54047
GCF_002996625.1_ASM299662v1|NZ_PHOO01000005.1|length=26642	GCF_002996625.1_ASM299662v1|NZ_PHOO01000005.1|length=26642
GCF_002996685.1_ASM299668v1|NZ_PHOR01000003.1|length=31126	GCF_002996685.1_ASM299668v1|NZ_PHOR01000003.1|length=31126
GCF_002996685.1_ASM299668v1|NZ_PHOR01000003.1|length=31126	GCF_002996465.1_ASM299646v1|NZ_PHOE01000004.1|length=29736
GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048	GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048
GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048	GCF_002996465.1_ASM299646v1|NZ_PHOE01000008.1|length=23575
GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048	GCF_002996485.1_ASM299648v1|NZ_PHOG01000008.1|length=23618
GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048	GCF_002996245.1_ASM299624v1|NZ_PHPS01000003.1|length=30706
GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048	GCF_002996865.1_ASM299686v1|NZ_PHPG01000003.1|length=31005
GCF_002996685.1_ASM299668v1|NZ_PHOR01000004.1|length=31048	GCF_002996925.1_ASM299692v1|NZ_PHPP01000004.1|length=30820
GCF_002996705.1_ASM299670v1|NZ_PHOU01000001.1|length=902806	GCF_002996705.1_ASM299670v1|NZ_PHOU01000001.1|length=902806
GCF_002996705.1_ASM299670v1|NZ_PHOU01000010.1|length=16223	GCF_002996705.1_ASM299670v1|NZ_PHOU01000010.1|length=16223
GCF_002996705.1_ASM299670v1|NZ_PHOU01000003.1|length=32810	GCF_002996705.1_ASM299670v1|NZ_PHOU01000003.1|length=32810
GCF_002996705.1_ASM299670v1|NZ_PHOU01000003.1|length=32810	GCF_002995865.1_ASM299586v1|NZ_PHOD01000003.1|length=32732
GCF_002996705.1_ASM299670v1|NZ_PHOU01000003.1|length=32810	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000003.1|length=29760
GCF_002996705.1_ASM299670v1|NZ_PHOU01000003.1|length=32810	GCF_003367295.1_ASM336729v1|NZ_CP031401.1|length=24154
GCF_002996705.1_ASM299670v1|NZ_PHOU01000004.1|length=31692	GCF_002996705.1_ASM299670v1|NZ_PHOU01000004.1|length=31692
GCF_002996705.1_ASM299670v1|NZ_PHOU01000004.1|length=31692	GCF_002995865.1_ASM299586v1|NZ_PHOD01000004.1|length=30771
GCF_002996705.1_ASM299670v1|NZ_PHOU01000004.1|length=31692	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000003.1|length=30983
GCF_002996705.1_ASM299670v1|NZ_PHOU01000004.1|length=31692	GCF_002997165.1_ASM299716v1|NZ_PHQD01000003.1|length=30741
GCF_002996705.1_ASM299670v1|NZ_PHOU01000004.1|length=31692	GCF_040790745.1_ASM4079074v1|NZ_CP161076.1|length=30909
GCF_002996705.1_ASM299670v1|NZ_PHOU01000005.1|length=25860	GCF_002996705.1_ASM299670v1|NZ_PHOU01000005.1|length=25860
GCF_002996705.1_ASM299670v1|NZ_PHOU01000008.1|length=22595	GCF_002996705.1_ASM299670v1|NZ_PHOU01000008.1|length=22595
GCF_002996705.1_ASM299670v1|NZ_PHOU01000009.1|length=19337	GCF_002996705.1_ASM299670v1|NZ_PHOU01000009.1|length=19337
GCF_002996705.1_ASM299670v1|NZ_PHOU01000009.1|length=19337	GCF_030439665.1_ASM3043966v2|NZ_CP179300.1|length=14996
GCF_002996865.1_ASM299686v1|NZ_PHPG01000001.1|length=902480	GCF_002996865.1_ASM299686v1|NZ_PHPG01000001.1|length=902480
GCF_002996865.1_ASM299686v1|NZ_PHPG01000001.1|length=902480	GCF_000166635.1_ASM16663v1|NC_017418.1|length=902191
GCF_002996865.1_ASM299686v1|NZ_PHPG01000001.1|length=902480	GCF_002996245.1_ASM299624v1|NZ_PHPS01000001.1|length=902450
GCF_002996865.1_ASM299686v1|NZ_PHPG01000001.1|length=902480	GCF_002996685.1_ASM299668v1|NZ_PHOR01000001.1|length=902473
GCF_002996865.1_ASM299686v1|NZ_PHPG01000021.1|length=5953	GCF_002996865.1_ASM299686v1|NZ_PHPG01000021.1|length=5953
GCF_002996865.1_ASM299686v1|NZ_PHPG01000008.1|length=22445	GCF_002996865.1_ASM299686v1|NZ_PHPG01000008.1|length=22445
GCF_002996925.1_ASM299692v1|NZ_PHPP01000001.1|length=902272	GCF_002996925.1_ASM299692v1|NZ_PHPP01000001.1|length=902272
GCF_002996925.1_ASM299692v1|NZ_PHPP01000011.1|length=18760	GCF_002996925.1_ASM299692v1|NZ_PHPP01000011.1|length=18760
GCF_002996925.1_ASM299692v1|NZ_PHPP01000009.1|length=21788	GCF_002996925.1_ASM299692v1|NZ_PHPP01000009.1|length=21788
GCF_002996965.1_ASM299696v1|NZ_PHPM01000001.1|length=903104	GCF_002996965.1_ASM299696v1|NZ_PHPM01000001.1|length=903104
GCF_002996965.1_ASM299696v1|NZ_PHPM01000014.1|length=9422	GCF_002996965.1_ASM299696v1|NZ_PHPM01000014.1|length=9422
GCF_002996965.1_ASM299696v1|NZ_PHPM01000016.1|length=7802	GCF_002996965.1_ASM299696v1|NZ_PHPM01000016.1|length=7802
GCF_002996965.1_ASM299696v1|NZ_PHPM01000008.1|length=25169	GCF_002996965.1_ASM299696v1|NZ_PHPM01000008.1|length=25169
GCF_002996965.1_ASM299696v1|NZ_PHPM01000009.1|length=22713	GCF_002996965.1_ASM299696v1|NZ_PHPM01000009.1|length=22713
GCF_002997045.1_ASM299704v1|NZ_PHPV01000007.1|length=22589	GCF_002997045.1_ASM299704v1|NZ_PHPV01000007.1|length=22589
GCF_002997065.1_ASM299706v1|NZ_PHQA01000001.1|length=903184	GCF_002997065.1_ASM299706v1|NZ_PHQA01000001.1|length=903184
GCF_002997065.1_ASM299706v1|NZ_PHQA01000001.1|length=903184	GCF_002996285.1_ASM299628v1|NZ_PHPU01000001.1|length=902881
GCF_002997065.1_ASM299706v1|NZ_PHQA01000001.1|length=903184	GCF_002997205.1_ASM299720v1|NZ_PHQL01000001.1|length=902885
GCF_002997065.1_ASM299706v1|NZ_PHQA01000002.1|length=53884	GCF_002997065.1_ASM299706v1|NZ_PHQA01000002.1|length=53884
GCF_002997065.1_ASM299706v1|NZ_PHQA01000002.1|length=53884	GCF_002996285.1_ASM299628v1|NZ_PHPU01000002.1|length=53713
GCF_002997085.1_ASM299708v1|NZ_PHPW01000001.1|length=903319	GCF_002997085.1_ASM299708v1|NZ_PHPW01000001.1|length=903319
GCF_002997085.1_ASM299708v1|NZ_PHPW01000001.1|length=903319	GCF_002996405.1_ASM299640v1|NZ_PHQH01000001.1|length=902945
GCF_002997085.1_ASM299708v1|NZ_PHPW01000011.1|length=15547	GCF_002997085.1_ASM299708v1|NZ_PHPW01000011.1|length=15547
GCF_002997085.1_ASM299708v1|NZ_PHPW01000012.1|length=8818	GCF_002997085.1_ASM299708v1|NZ_PHPW01000012.1|length=8818
GCF_002997085.1_ASM299708v1|NZ_PHPW01000005.1|length=27343	GCF_002997085.1_ASM299708v1|NZ_PHPW01000005.1|length=27343
GCF_002997085.1_ASM299708v1|NZ_PHPW01000007.1|length=24853	GCF_002997085.1_ASM299708v1|NZ_PHPW01000007.1|length=24853
GCF_002997105.1_ASM299710v1|NZ_PHPY01000007.1|length=22739	GCF_002997105.1_ASM299710v1|NZ_PHPY01000007.1|length=22739
GCF_002997145.1_ASM299714v1|NZ_PHQJ01000011.1|length=13002	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000011.1|length=13002
GCF_002997165.1_ASM299716v1|NZ_PHQD01000020.1|length=5851	GCF_002997165.1_ASM299716v1|NZ_PHQD01000020.1|length=5851
GCF_002997165.1_ASM299716v1|NZ_PHQD01000006.1|length=24451	GCF_002997165.1_ASM299716v1|NZ_PHQD01000006.1|length=24451
GCF_002997205.1_ASM299720v1|NZ_PHQL01000002.1|length=53898	GCF_002997205.1_ASM299720v1|NZ_PHQL01000002.1|length=53898
GCF_002997205.1_ASM299720v1|NZ_PHQL01000002.1|length=53898	GCF_002996385.1_ASM299638v1|NZ_PHQE01000002.1|length=53834
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_002995985.1_ASM299598v1|NZ_PHOW01000003.1|length=31857
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_002996105.1_ASM299610v1|NZ_PHPH01000003.1|length=31832
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_002996285.1_ASM299628v1|NZ_PHPU01000004.1|length=29149
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_002997065.1_ASM299706v1|NZ_PHQA01000004.1|length=29093
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_051054305.1_ASM5105430v1|NZ_CP147764.1|length=13972
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_051054305.1_ASM5105430v1|NZ_CP147763.1|length=10979
GCF_002997205.1_ASM299720v1|NZ_PHQL01000003.1|length=35473	GCF_002996965.1_ASM299696v1|NZ_PHPM01000003.1|length=33099
GCF_002997245.1_ASM299724v1|NZ_PHQM01000001.1|length=910101	GCF_002997245.1_ASM299724v1|NZ_PHQM01000001.1|length=910101
GCF_002997245.1_ASM299724v1|NZ_PHQM01000001.1|length=910101	GCF_002996645.1_ASM299664v1|NZ_PHOP01000001.1|length=910063
GCF_002997245.1_ASM299724v1|NZ_PHQM01000001.1|length=910101	GCF_040790785.1_ASM4079078v1|NZ_CP161126.1|length=910048
GCF_002997245.1_ASM299724v1|NZ_PHQM01000001.1|length=910101	GCF_002997265.1_ASM299726v1|NZ_PHQN01000001.1|length=909692
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_002996645.1_ASM299664v1|NZ_PHOP01000005.1|length=27230
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_002996645.1_ASM299664v1|NZ_PHOP01000007.1|length=26554
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_002997265.1_ASM299726v1|NZ_PHQN01000004.1|length=27163
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_002997265.1_ASM299726v1|NZ_PHQN01000008.1|length=19965
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_040790735.1_ASM4079073v1|NZ_CP161064.1|length=29371
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_040790785.1_ASM4079078v1|NZ_CP161136.1|length=28349
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_040790785.1_ASM4079078v1|NZ_CP161137.1|length=27456
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_002996165.1_ASM299616v1|NZ_PHPK01000004.1|length=27789
GCF_002997245.1_ASM299724v1|NZ_PHQM01000002.1|length=55813	GCF_051054475.1_ASM5105447v1|NZ_CP147279.1|length=21127
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002996165.1_ASM299616v1|NZ_PHPK01000009.1|length=17638
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002996645.1_ASM299664v1|NZ_PHOP01000011.1|length=18022
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000009.1|length=18476
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002997265.1_ASM299726v1|NZ_PHQN01000010.1|length=18072
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_003367295.1_ASM336729v1|NZ_CP031400.1|length=14437
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_040790765.1_ASM4079076v1|NZ_CP161123.1|length=18208
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_040790785.1_ASM4079078v1|NZ_CP161142.1|length=18115
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_051054475.1_ASM5105447v1|NZ_CP147276.1|length=14514
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002995935.1_ASM299593v1|NZ_PHOK01000009.1|length=13125
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002996395.1_ASM299639v1|NZ_PHQF01000011.1|length=12978
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002996405.1_ASM299640v1|NZ_PHQH01000008.1|length=12802
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002996025.1_ASM299602v1|NZ_PHOV01000009.1|length=18427
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_051054355.1_ASM5105435v1|NZ_CP147143.1|length=18173
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_002996605.1_ASM299660v1|NZ_PHON01000012.1|length=18351
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_032595535.1_ASM3259553v1|NZ_CP132431.1|length=19836
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_019134655.1_ASM1913465v1|NZ_CP077733.1|length=18205
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_044941625.1_ASM4494162v1|NZ_CP132439.1|length=18160
GCF_002997245.1_ASM299724v1|NZ_PHQM01000004.1|length=47077	GCF_032595755.1_ASM3259575v2|NZ_CP132443.1|length=18135
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002442595.2_ASM244259v2|NZ_CP017215.2|length=29288
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002995865.1_ASM299586v1|NZ_PHOD01000005.1|length=29561
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996125.1_ASM299612v1|NZ_PHPF01000018.1|length=6350
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996475.1_ASM299647v1|NZ_PHOF01000014.1|length=6375
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996475.1_ASM299647v1|NZ_PHOF01000007.1|length=21423
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996605.1_ASM299660v1|NZ_PHON01000003.1|length=29152
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996645.1_ASM299664v1|NZ_PHOP01000004.1|length=28996
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996865.1_ASM299686v1|NZ_PHPG01000011.1|length=10397
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000004.1|length=29534
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000005.1|length=28606
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002997285.1_ASM299728v1|NZ_PHQO01000018.1|length=6515
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_019464575.1_ASM1946457v1|NZ_CP074062.1|length=29288
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_024662155.1_ASM2466215v1|NZ_CP094574.1|length=29294
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790715.1_ASM4079071v1|NZ_CP161150.1|length=29345
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790765.1_ASM4079076v1|NZ_CP161117.1|length=28709
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790765.1_ASM4079076v1|NZ_CP161116.1|length=29370
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790785.1_ASM4079078v1|NZ_CP161135.1|length=28600
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790785.1_ASM4079078v1|NZ_CP161134.1|length=29346
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_051054475.1_ASM5105447v1|NZ_CP147278.1|length=10128
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996025.1_ASM299602v1|NZ_PHOV01000006.1|length=27106
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_051054355.1_ASM5105435v1|NZ_CP147145.1|length=17779
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996125.1_ASM299612v1|NZ_PHPF01000004.1|length=28944
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_000181555.2_ASM18155v2|NC_011872.1|length=26705
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_024662175.1_ASM2466217v1|NZ_CP094593.1|length=26653
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_030440345.1_ASM3044034v2|NZ_CP179420.1|length=26822
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790795.1_ASM4079079v1|NZ_CP161166.1|length=26823
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996165.1_ASM299616v1|NZ_PHPK01000003.1|length=28768
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996265.1_ASM299626v1|NZ_PHPX01000005.1|length=28675
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_000008685.2_ASM868v2|NC_001853.1|length=28601
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002083055.2_ASM208305v2|NZ_NBTP02000011.1|length=28222
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996005.1_ASM299600v1|NZ_PHOT01000005.1|length=28486
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_024662195.1_ASM2466219v1|NZ_CP094611.1|length=28332
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790775.1_ASM4079077v1|NZ_CP161186.1|length=28636
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790805.1_ASM4079080v1|NZ_CP161198.1|length=28636
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_051054345.1_ASM5105434v1|NZ_CP147256.1|length=10234
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996385.1_ASM299638v1|NZ_PHQE01000007.1|length=27057
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996395.1_ASM299639v1|NZ_PHQF01000005.1|length=27491
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002996585.1_ASM299658v1|NZ_PHOL01000008.1|length=20631
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_002997285.1_ASM299728v1|NZ_PHQO01000008.1|length=21571
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_003367295.1_ASM336729v1|NZ_CP031402.1|length=26768
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_030440345.1_ASM3044034v2|NZ_CP179412.1|length=28866
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_024662175.1_ASM2466217v1|NZ_CP094590.1|length=28768
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790795.1_ASM4079079v1|NZ_CP161164.1|length=28868
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_051054855.1_ASM5105485v1|NZ_CP147304.1|length=10118
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_040790735.1_ASM4079073v1|NZ_CP161065.1|length=28856
GCF_002997265.1_ASM299726v1|NZ_PHQN01000002.1|length=58163	GCF_051054475.1_ASM5105447v1|NZ_CP147277.1|length=16979
GCF_002997285.1_ASM299728v1|NZ_PHQO01000012.1|length=9427	GCF_002997285.1_ASM299728v1|NZ_PHQO01000012.1|length=9427
GCF_003367295.1_ASM336729v1|NZ_CP031399.1|length=11401	GCF_003367295.1_ASM336729v1|NZ_CP031399.1|length=11401
GCF_003367295.1_ASM336729v1|NZ_CP031399.1|length=11401	GCF_002997245.1_ASM299724v1|NZ_PHQM01000010.1|length=8792
GCF_003367295.1_ASM336729v1|NZ_CP031399.1|length=11401	GCF_002997265.1_ASM299726v1|NZ_PHQN01000011.1|length=8851
GCF_003367295.1_ASM336729v1|NZ_CP031399.1|length=11401	GCF_040790785.1_ASM4079078v1|NZ_CP161143.1|length=8707
GCF_003367295.1_ASM336729v1|NZ_CP031398.1|length=26507	GCF_003367295.1_ASM336729v1|NZ_CP031398.1|length=26507
GCF_003367295.1_ASM336729v1|NZ_CP031403.1|length=27467	GCF_003367295.1_ASM336729v1|NZ_CP031403.1|length=27467
GCF_003367295.1_ASM336729v1|NZ_CP031409.1|length=28515	GCF_003367295.1_ASM336729v1|NZ_CP031409.1|length=28515
GCF_003367295.1_ASM336729v1|NZ_CP031409.1|length=28515	GCF_040790765.1_ASM4079076v1|NZ_CP161120.1|length=26220
GCF_003367295.1_ASM336729v1|NZ_CP031409.1|length=28515	GCF_051054475.1_ASM5105447v1|NZ_CP147280.1|length=19113
GCF_003367295.1_ASM336729v1|NZ_CP031408.1|length=30883	GCF_003367295.1_ASM336729v1|NZ_CP031408.1|length=30883
GCF_003367295.1_ASM336729v1|NZ_CP031408.1|length=30883	GCF_002996285.1_ASM299628v1|NZ_PHPU01000015.1|length=8002
GCF_003367295.1_ASM336729v1|NZ_CP031408.1|length=30883	GCF_002996645.1_ASM299664v1|NZ_PHOP01000013.1|length=7760
GCF_003367295.1_ASM336729v1|NZ_CP031411.1|length=21898	GCF_003367295.1_ASM336729v1|NZ_CP031411.1|length=21898
GCF_003367295.1_ASM336729v1|NZ_CP031405.1|length=19997	GCF_003367295.1_ASM336729v1|NZ_CP031405.1|length=19997
GCF_003367295.1_ASM336729v1|NZ_CP031406.1|length=30606	GCF_003367295.1_ASM336729v1|NZ_CP031406.1|length=30606
GCF_003367295.1_ASM336729v1|NZ_CP031406.1|length=30606	GCF_040790765.1_ASM4079076v1|NZ_CP161113.1|length=30180
GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951	GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951
GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951	GCF_002995865.1_ASM299586v1|NZ_PHOD01000020.1|length=5945
GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951	GCF_002996165.1_ASM299616v1|NZ_PHPK01000010.1|length=16847
GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951	GCF_051054355.1_ASM5105435v1|NZ_CP147148.1|length=20483
GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951	GCF_051054475.1_ASM5105447v1|NZ_CP147281.1|length=19974
GCF_003367295.1_ASM336729v1|NZ_CP031404.1|length=27951	GCF_002996025.1_ASM299602v1|NZ_PHOV01000005.1|length=27434
GCF_003814405.1_ASM381440v1|NZ_CP028861.1|length=906449	GCF_003814405.1_ASM381440v1|NZ_CP028861.1|length=906449
GCF_003814405.1_ASM381440v1|NZ_CP028861.1|length=906449	GCF_001922545.1_ASM192254v1|NZ_CP018744.1|length=905638
GCF_003814405.1_ASM381440v1|NZ_CP028861.1|length=906449	GCF_026642495.1_ASM2664249v1|NZ_CP075413.1|length=905593
GCF_003814405.1_ASM381440v1|NZ_CP028861.1|length=906449	GCF_040732965.1_ASM4073296v1|NZ_CP160381.1|length=905581
GCF_003814405.1_ASM381440v1|NZ_CP028870.1|length=26552	GCF_003814405.1_ASM381440v1|NZ_CP028870.1|length=26552
GCF_003814405.1_ASM381440v1|NZ_CP028863.1|length=41311	GCF_003814405.1_ASM381440v1|NZ_CP028863.1|length=41311
GCF_003814405.1_ASM381440v1|NZ_CP028863.1|length=41311	GCF_040790705.1_ASM4079070v1|NZ_CP161032.1|length=41313
GCF_003814405.1_ASM381440v1|NZ_CP028864.1|length=29563	GCF_003814405.1_ASM381440v1|NZ_CP028864.1|length=29563
GCF_003814405.1_ASM381440v1|NZ_CP028868.1|length=30422	GCF_003814405.1_ASM381440v1|NZ_CP028868.1|length=30422
GCF_003814405.1_ASM381440v1|NZ_CP028868.1|length=30422	GCF_001922545.1_ASM192254v1|NZ_CP018748.1|length=27114
GCF_003814405.1_ASM381440v1|NZ_CP028868.1|length=30422	GCF_040790705.1_ASM4079070v1|NZ_CP161034.1|length=30422
GCF_003814425.1_ASM381442v1|NZ_CP028872.1|length=905817	GCF_003814425.1_ASM381442v1|NZ_CP028872.1|length=905817
GCF_003814425.1_ASM381442v1|NZ_CP028874.1|length=54911	GCF_003814425.1_ASM381442v1|NZ_CP028874.1|length=54911
